pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,tfopwg_disp
15.8848,777.0,9.9754699,5472.0,1.0,4.42,PC
10.2565,610.0,3.6948038,4376.0,0.75,4.52,PC
9.68709,648.0,4.3172876,3744.0,0.63,4.63,PC
13.3235,1696.0,1.8021196,6012.0,1.1,4.4,PC
10.6429,1316.0,6.7080688,6174.0,1.79,4.0,PC
14.7894,1519.0,5.0809743,6071.2,1.97,3.9,PC
11.3217,858.0,17.9661374,6891.0,2.2,3.93,PC
,1044.0,2.42232,2838.0,,,FP
14.9972,1582.0,2.709631,5838.0,1.47,4.12,CP
12.686,1680.0,3.7473877,5876.0,2.18,3.79,PC
12.6809,2849.0,2.2786049,8550.0,2.63,3.93,PC
10.6573,895.0,6.9615164,5994.0,1.37,4.2,PC
17.4249,1527.0,3.750778,6751.0,1.54,4.22,PC
9.01204,1121.0,3.7521603,5917.0,1.19,4.32,PC
15.8394,1549.0,1.364829,6392.0,1.85,4.01,PC
7.50494,1863.0,2.0396825,6559.0,1.22,4.4,PC
11.7961,903.0,12.1422411,6716.0,1.83,4.07,PC
12.7189,1560.0,3.8801586,6371.0,1.43,4.23,PC
8.40725,764.0,18.372561,5822.0,1.53,4.09,PC
17.7371,1463.0,1.6763835,6087.0,1.52,4.13,PC
8.37058,1783.0,2.4257176,6658.0,1.85,4.05,PC
7.281973,339.1460758,9.653456,3359.0,0.315,4.93457,FP
9.87637,732.0,3.6024986,3967.0,0.67,4.59,PC
8.42588,977.0,3.5423487,6195.0,1.15,4.39,PC
11.0376,965.0,3.356169,5941.0,1.08,4.41,PC
9.70279,97.0,9.6355,5589.0,1.68,3.99,PC
4.50048,832.0,2.7775786,3982.0,0.66,4.6,PC
6.70408,754.0,6.1161423,5858.0,1.31,4.23,PC
12.4998,918.0,6.1879019,5925.5,1.17,4.33,PC
4.4811227,1330.0450754,2.3170053,5542.0,1.0432,4.438,PC
21.696241,1285.0009455,4.3787302,6159.0,1.22606,4.37691,APC
10.8739335,1750.8881304,4.3816966,6875.0,1.99491,4.01141,PC
13.8305377,1033.0579657,3.7783401,5443.0,0.863922,4.54284,KP
5.7584838,1046.3362951,4.243624,5372.0,1.0,4.438,PC
12.9539382,957.5698373,3.8568001,5009.0,0.849464,4.49886,PC
13.966554,1052.3262047,2.7086444,4848.0,0.851167,4.47567,PC
4.1568836,901.9156818,10.7715898,6055.0,1.1335599,4.38226,PC
14.5365629,1225.6637768,4.1661265,5883.0,1.15599,4.34,KP
12.4943419,1468.8442425,3.4414188,5965.0,1.43051,4.16451,PC
4.6274347,882.7883176,4.9594992,4900.0,0.881258,4.45095,PC
12.0296829,1105.3056703,4.1287427,5377.0,1.06754,4.34978,PC
2.51666,1146.0,3.9451359,5581.9,0.99,4.13,CP
2.5578976,200.1058511,761.7092276,5599.17,1.06775,4.37676,PC
2.7306626,238.0808322,904.5347981,5599.17,1.06775,4.37676,PC
2.9487289,340.3959342,,6649.0,2.1245999,3.92964,PC
12.6264,1617.0,3.7306955,6503.0,1.56,4.17,PC
12.5001,1643.0,3.246565,6277.0,1.32,4.29,PC
15.6586,1382.0,4.6079976,6662.0,1.79,4.08,PC
37.5946,,13.9086,6333.0,2.29,3.81,FP
11.9632,1743.0,3.7984372,6289.0,1.94,3.95,PC
9.6255,1253.0,4.2447791,5763.0,1.24,4.26,PC
18.292,1232.0,3.1003012,6323.0,1.67,4.09,PC
8.79073,557.0,5.5901313,4743.0,0.75,4.57,PC
20.0973,1152.0,2.5505105,6190.0,1.59,4.11,PC
13.0636,1008.0,3.0200448,5585.0,1.23,4.25,PC
9.06704,1545.0,0.3781425,5080.0,0.96,4.4,APC
13.6234,502.0,21.0685273,5403.0,1.06,4.36,PC
3.92152,1106.0,2.260431,4452.0,0.74,4.54,PC
12.5189,1542.0,6.13049,6078.0,2.08,3.86,PC
,757.1670082,13.9492617,,,,PC
11.4232,1551.0,2.8534013,3662.0,0.52,4.72,FP
2.97165,747.0,11.0771916,4738.0,0.69,4.64,PC
15.2145,1889.0,1.6540803,6453.0,2.51,3.76,FP
11.2628,975.0,15.7866044,6237.4,1.33,4.27,PC
7.50153,1374.0,6.1429164,6291.9,1.38,4.25,FP
18.0963,1230.0,3.8753785,4637.0,2.98,,PC
7.44411,1490.0,3.5257269,5638.1,1.23,4.26,PC
13.6598,918.0,4.1877227,5543.0,1.05,4.39,PC
12.931,636.0,9.6422713,4799.0,0.75,4.58,PC
14.6814,1062.0,3.89989,6076.0,1.41,4.2,PC
12.1166,825.0,5.8878118,5925.0,1.08,4.41,PC
20.2585,1010.0,19.2445211,6203.0,1.25,4.32,PC
7.85756,1250.0,7.7614672,6515.0,1.43,4.25,PC
20.2394,1424.0,2.7432173,6087.0,1.27,4.29,PC
10.4307,1611.0,2.7649802,7776.0,1.78,4.2,FP
13.2499,1737.0,4.7783263,5622.0,2.0,3.84,PC
11.1752,1091.0,8.7311119,6047.0,1.69,4.03,PC
13.6892,1205.0,3.6153701,5516.0,1.13,4.32,PC
12.1724,771.0,6.3720834,6390.0,1.5,4.19,PC
10.7664,1661.0,1.4252334,6033.0,1.35,4.23,FP
12.462,1216.0,5.5133822,5785.0,1.46,4.13,PC
4.75935,1189.0,4.7061119,5660.0,1.0,4.44,PC
13.0389,888.0,5.5867425,5444.0,1.02,4.4,PC
18.2639,1603.0,8.31001,6649.0,2.48,3.79,PC
2.9287,455.0,16.1268294,4833.0,0.77,4.56,PC
19.5222,1401.0,2.9896663,6689.6,1.67,4.15,APC
2.3659,1464.6646895,1.9271328,5952.0,1.25,,FP
10.8225,1039.0,3.8190051,6379.0,1.61,4.13,PC
11.1283,915.0,4.5579065,4977.0,0.81,4.54,PC
18.5153,1611.0,2.8279716,6707.0,1.48,4.1,CP
10.2877,893.0,9.9872075,6453.0,1.75,4.07,PC
14.0235,991.0,12.2925281,6019.0,1.49,4.14,PC
8.33825,365.0,26.3926606,5543.0,0.99,4.44,PC
11.5236,550.0,4.2240015,3724.0,0.59,4.66,PC
9.44803,2159.0,0.6646521,6256.0,0.97,4.55,FP
7.05099,641.0,14.8442674,5920.0,0.96,4.51,PC
12.1385,584.0,2.4404127,3356.0,0.45,4.78,PC
22.5152,3780.0,1.8361503,5710.5,2.43,3.6,FP
6.6756,981.0,3.6092665,4823.0,0.79,4.53,PC
10.0782,1296.0,5.495078,6852.0,1.5,4.26,PC
8.53362,1095.0,5.2477739,5647.0,1.1,4.36,PC
12.8155,1506.0,6.8688474,6621.0,1.98,3.99,PC
8.3655782,937.2342699,,6047.0,1.36681,4.21587,PC
11.8414052,1829.8752178,2.9932591,6106.0,1.9654,3.91186,FP
13.4485221,859.627962,3.9759251,4693.0,0.769415,4.54081,PC
7.637469,776.545194,,6118.81,1.56229,4.11275,PC
23.322957,1829.5172894,3.6859958,6731.3,1.99719,3.99257,FP
8.1052869,949.6742375,,6613.0,1.4927,4.23,CP
12.8973379,268.850026,,6613.0,1.4927,4.23,PC
2.6737151,476.4791808,,4677.0,0.750312,4.56264,PC
3.84201,976.0,5.322002,4716.0,0.75,4.56,PC
5.759676,2093.0810718,0.579398,5688.0,0.950534,4.48774,FP
9.4825825,942.3827039,15.5177539,6314.93,1.49694,4.18108,PC
12.3167818,1313.4180191,10.018102,6697.0,2.0266299,4.21,PC
3.3333783,959.6369543,2.1874712,4454.0,0.698505,4.59483,PC
2.4730956,744.9095545,49.6178223,5494.7,2.46205,3.63775,PC
,1283.9537275,2.8607384,5780.0,,4.438,PC
5.0896772,960.7741393,6.8275101,5780.0,1.0,4.438,PC
11.945,947.0,5.9404096,5933.0,0.97,4.5,PC
9.00661,1553.0,3.3825012,6117.0,1.38,4.22,PC
12.52,1902.0,5.754879,6742.0,2.95,3.66,PC
2.15853,873.0,6.9341584,5451.0,0.87,4.54,PC
12.3664,548.0,7.9058861,6294.0,2.1,3.88,APC
1.40901,1236.0,1.8826035,4996.0,0.78,4.57,PC
0.974713,1018.0,3.3751374,4996.0,0.78,4.57,PC
6.82171,1007.0,7.64348,6258.1,2.94,3.59,FP
,,6.4389303,,,,PC
3.27956,1539.0,3.1728284,6689.0,1.59,4.19,PC
17.5122,514.0,45.7138545,5513.0,2.18,3.75,PC
5.73125,1607.0,7.4924561,5242.0,2.12,,PC
13.1568,747.0,10.7004569,6906.0,2.44,3.84,PC
1.6802901,1216.1685093,0.5902387,3844.0,0.590924,4.6589,PC
10.6079914,815.2828522,0.9292334,3207.0,0.485926,4.74975,PC
12.5826,1731.0,3.2520192,6756.31,1.28,4.38298,PC
2.0651033,1352.7258275,2.3062125,5816.0,0.963996,4.48945,PC
18.031156,1648.9928347,4.4571444,6074.0,2.09465,3.85122,KP
,2960.0,1.8080364,5354.5,,,FP
5.24582,777.0,3.5595352,5669.0,0.94,4.5,PC
10.759,874.0,3.7752321,5585.0,1.22,4.26,PC
7.13684,1035.0,3.563037,4490.0,0.85,4.43,PC
12.6737,1974.0,2.8953095,6526.0,1.98,3.97,PC
12.6434,899.0,8.6738593,6446.0,1.72,4.09,PC
7.20813,947.0,3.1989808,6442.9,1.54,4.18,PC
10.1678,1588.0,3.6119975,5979.0,1.03,4.46,PC
9.77695,1351.0,3.7294859,5719.9,1.24,4.26,PC
14.0162,1801.0,3.6166109,8143.0,1.85,4.2,PC
5.75003,1592.0,3.8311803,5366.0,0.9,4.5,PC
3.0503381,538.1908458,5.0988038,3633.0,0.547453,4.80423,CP
13.949,1056.0,3.1923193,6003.0,1.83,3.96,PC
,785.0,2.9172231,4843.0,,,PC
12.4152,,2.8979408,7767.0,1.97,,PC
6.78671,654.0,25.1745344,5776.9,1.41,4.16,PC
13.1156,1259.0,4.0673088,6333.0,1.24,4.35,PC
15.0353,1579.0,3.9089363,5800.0,1.87,3.91,PC
9.63171,832.0,13.1471808,5670.0,1.18,4.3,PC
5.01721,606.0,22.5012924,5443.0,0.9,4.51,PC
3.69154,786.0,10.9835772,5443.0,0.9,4.51,PC
15.8462774,2622.3198236,0.8970559,5811.0,1.84758,3.78,PC
19.7806144,1717.8781799,2.2685932,6763.0,1.33734,4.23,APC
10.7342874,299.3897282,41.4186335,6080.7,1.4143,4.19,PC
2.5360369,1284.3656943,9.7831931,6200.93,2.0913501,3.87276,PC
2.76723,1302.0,5.1494363,5588.0,1.13,4.27,PC
20.3352568,1072.2931079,13.7252522,6104.0,1.86397,3.96,FP
4.13545,1162.0,4.4044418,5754.0,1.04,4.41,PC
,,4.064628,6876.0,,4.15,PC
14.8477,1668.0,3.8720204,6976.0,1.83,4.1,PC
10.7705056,949.2436684,9.8738839,6543.5,1.5187401,4.17,PC
11.7179,1459.0,9.6742544,6803.0,2.66,3.75,PC
13.8937,706.0,0.6593681,3421.0,0.55,4.69,PC
8.18389,906.0,1.4571902,5712.0,0.82,4.62,PC
10.8162,1052.0,11.9964056,6311.0,1.64,4.1,PC
10.5524,1051.0,12.1228168,6799.0,1.45,4.28,PC
6.84115,693.0,24.7104662,5876.0,1.18,4.32,PC
21.1100738,1642.5854822,8.4457042,6392.0,2.8927801,3.5,PC
12.6097244,1513.1615068,7.5757446,8044.0,1.89254,4.17155,PC
5.6648123,1509.4265104,3.8347282,6088.34,1.58202,4.09655,PC
1.915198,440.4658878,4.2290856,3264.0,0.320782,4.90343,PC
1.0903541,977.1934094,2.3477336,4799.0,0.678033,4.66766,PC
23.8452,1512.0,10.1970284,7949.0,1.82,4.21106,APC
1.5139896,1127.3682012,2.067123,5113.3,0.758633,4.77,PC
1.0318727,307.2680329,10.3469945,3278.0,0.256167,4.97813,FP
2.2042465,2218.9811995,1.8987896,6016.28,2.17401,3.81004,PC
0.8814471,1088.3628347,2.1538049,4944.24,0.757603,4.58767,PC
1.0365063,275.0676104,4.7674421,2824.0,0.125969,5.24293,APC
3.9033641,982.3534679,2.8618782,4743.0,0.793587,4.51969,PC
1.0102426,374.6080294,4.718569,3190.0,0.226654,5.01971,PC
1.852907,816.5461157,0.4707476,3254.0,0.219973,5.0301,PC
10.2396383,1674.1745752,2.9532145,5483.2,1.68056,4.3,PC
8.3090193,2781.4385255,1.5136003,6017.0,2.93328,3.55,FP
14.2287485,1592.4951117,3.076329,6401.79,1.4311,4.23563,KP
1.3134056,955.7638559,1.617487,3900.68,0.70171,4.5239,PC
4.8624405,1137.0548605,1.9261183,5383.13,0.678984,4.7447,FP
15.1546943,1314.2372675,4.3226229,5924.0,1.3475699,4.21239,KP
14.4616,1270.0,3.9816471,5771.0,1.14,4.33924,PC
7.6400361,1474.8087701,4.2254748,5729.0,1.75516,3.95931,PC
12.0728557,1257.6993121,3.5381039,6084.0,1.0424401,4.45887,FP
3.32532,743.0,15.343585,5758.0,0.99,4.45663,PC
1.90769,1180.0,753.822332,5940.0,1.06,4.42516,PC
2.47478,956.0,9.2152386,5940.0,1.06,4.42516,PC
11.5285264,633.3727192,7.9192605,4302.0,0.758608,4.5054,KP
8.46817,810.0,6.5224,4951.7,2.65,3.55,FP
12.6473444,926.352806,3.0927595,4713.98,0.750341,4.56492,KP
17.0087765,1634.7344157,3.9914012,6528.05,1.75165,4.0799,PC
16.3776,1371.0,3.5247546,6052.0,1.19,4.34258,KP
15.2558,891.0,9.7712443,5294.0,0.79,4.61,FP
15.6275,1584.0,5.2266285,6205.0,2.0,3.91,PC
6.17927,1256.0,0.747693,4825.0,0.86,4.47,APC
22.1621,2556.0,3.1123343,7850.0,1.92,4.08695,APC
21.4783,1529.0,7.8580085,6406.0,3.5,3.46,APC
10.117,694.0,10.3473602,5672.0,1.14,4.33,PC
19.0899,1832.0,3.6444426,5407.0,1.88,3.86,PC
12.2947,1587.0,2.3921761,5817.0,1.63,4.04,PC
17.638,1338.0,7.0346299,8294.0,2.44,3.97,PC
15.3325,2345.0,2.0323202,8011.0,1.68,4.27,PC
10.9471,523.0,29.5406035,6315.0,0.94,4.58,PC
17.0668,1504.0,3.0365848,5928.0,2.06,3.84,PC
12.0548,743.0,5.1570194,4476.1,0.89,4.38,PC
12.5391,1313.0,2.4784193,6115.0,1.69,4.04,PC
9.3002413,1274.2263616,6.4025295,7056.0,1.4072,4.33435,CP
8.79457,635.0,19.6518502,6359.0,1.56,4.15,PC
6.80252,1084.0,9.8326403,5966.4,1.41,4.18,PC
11.0911,1077.0,9.4321076,6704.0,1.43,4.28,PC
4.94518,708.0,3.8553342,3909.0,0.6,4.65,PC
13.2707,1119.0,4.90765,4900.0,5.01,,PC
9.42304,567.0,13.7333847,6415.0,1.4,4.26,PC
5.09878,1354.0,3.0758364,5745.0,1.15,4.33,PC
14.3489,2525.0,2.6808268,7349.0,2.0,4.06,PC
7.47037,1442.0,1.0992893,5636.0,0.87,4.56,PC
,2827.0,1.6069363,8753.0,,,PC
15.707,1093.0,26.5988575,6685.0,1.62,4.17,PC
10.8668,1299.0,8.1168658,6381.0,1.33,4.29,PC
12.7501,1527.0,3.6860654,6206.0,1.76,4.02,PC
4.5351,37.0,1462.2115148,3275.0,0.23,5.01,PC
12.0124,1065.0,2.9193825,6037.0,1.06,4.43,PC
11.0372,2007.0,2.97638,6492.5,3.56,3.57,FP
9.68778,135.0,750.2395535,7459.0,1.43,4.36,PC
6.38573,810.0,6.2796518,5159.0,0.9,4.47,PC
17.4711,105.0,1483.5175058,5782.0,1.58,4.06,PC
6.02778,570.0,5.2076995,4961.0,0.78,4.57,PC
3.87217,579.0,18.2457829,5057.0,0.78,4.58,PC
14.5502,737.0,17.0180939,5782.0,1.26,4.26,PC
15.9854,632.0,10.6332248,4678.0,0.81,4.5,FP
14.184839,1717.1645208,2.1764875,5646.0,1.56233,4.05052,KP
5.0924146,613.4759993,3.6335735,3765.0,0.544068,4.75169,CP
8.6285404,786.7202987,4.1470359,4247.0,0.775548,4.47839,KP
17.9837961,1121.0482082,4.6086414,5693.0,1.08355,4.37269,PC
9.2319785,913.6734375,3.9613114,5221.0,0.741696,4.64701,PC
12.6093335,1202.4572246,3.4852362,5728.0,1.02553,4.42477,PC
4.13549,619.0,42.8614655,5703.4,1.61,4.04,PC
,,2.1476974,,,,PC
3.68209,1021.0,14.2456603,4760.0,0.76,4.57,KP
2.53444,733.0,15.3471548,5791.0,0.92,4.53,PC
4.53167,768.0,24.9636551,6388.0,2.61,3.71291,PC
2.26966,1295.0,7.8374554,6289.7,1.86,3.99,PC
1.80822,1479.0,3.8638303,6289.7,1.86,3.99,PC
22.0104106,1166.233875,10.5426254,6114.0,1.65817,4.28439,FP
10.511208,1034.6449679,4.3934744,5349.0,0.977886,4.4,PC
11.400179,1199.4351627,1.631858,4778.0,0.805143,4.51281,PC
12.0407,880.0,1.3003394,3658.0,0.58,4.67,PC
6.79941,1403.0,3.1643744,6238.0,1.23,4.33794,PC
1.2127014,662.7454689,1.7266943,3487.0,0.371684,4.85306,PC
8.4472776,577.1642659,373.0381637,6508.0,1.54352,4.18652,PC
1.4551234,972.9866029,0.4378024,3256.0,0.365717,4.85874,FP
8.4942819,1115.4360389,0.4317124,3180.0,0.58914,4.66041,APC
1.3097748,1941.9263461,0.7394818,5632.0,0.977079,4.45734,PC
1.45952,1190.0,4.7267257,5655.0,0.92,4.50815,KP
11.9045,2160.0,3.0432421,8000.0,3.59,,FP
1.9748837,355.2207257,79.5839995,5391.0,0.79137,4.61444,KP
2.3954787,499.5920759,7.0142458,3721.0,0.539525,4.703,PC
12.5609376,214.0696563,38.4787613,5439.49,0.810043,4.59877,KP
1.375524,787.0157613,1.0271879,3406.0,0.399822,4.82682,PC
5.5008027,1065.3350121,3.4130781,5410.0,0.865985,4.53617,KP
1.5356382,1041.6319451,2.4157665,4837.0,0.774575,4.55481,PC
6.8872276,754.4387662,38.5835889,6373.72,1.74231,4.05962,KP
2.4883067,291.8663524,48.7130843,3943.0,0.621798,4.6329,PC
13.1166,1438.0,1.5554236,5318.0,1.01,4.39,PC
5.09342,394.0,8.555965,3376.0,0.44,4.79,PC
13.8034,1106.0,3.8857292,6084.0,1.79,3.99,PC
15.731,790.0,3.0922512,3661.0,0.68,4.59,PC
15.1293,1926.0,3.3338016,7894.0,2.17,4.04,PC
10.6145,851.0,4.6071277,4928.0,0.82,4.52,PC
13.4069567,1216.0774804,7.574675,6422.0,1.4885499,4.20608,FP
12.0164,1419.0,4.3518774,6496.3,1.61,4.15,PC
8.57154,700.0,24.8366994,6334.0,0.89,4.63,PC
13.3007,887.0,9.8538051,5634.0,1.11,4.35,PC
12.7103,1328.0,3.7069545,6643.0,1.49,4.23,PC
9.65916,1133.0,6.6283182,5528.0,1.35,4.16,PC
14.2139,717.0,7.8209807,5917.0,0.71,4.76,APC
12.7666,967.0,3.3045926,6102.0,1.38,4.22,APC
15.5058,1661.0,4.1533998,6866.0,2.11,3.96,PC
9.81505,839.0,5.7419523,5396.0,1.26,4.21,PC
10.0564,968.0,6.0749198,5643.0,1.43,4.13,PC
20.1852,2388.0,2.7443216,8730.0,1.97,4.19,CP
11.867,2713.0,1.1797412,6393.0,1.55,4.16,PC
9.82212,791.0,14.13519,6466.0,1.54,4.18,PC
3.89202,864.0,8.0850515,5560.0,1.02,4.41,PC
3.08813,837.0,2.917882,4593.4,0.67,4.65,PC
9.49947,2079.0,0.9370901,6779.0,2.43,3.83,PC
12.3266,1335.0,7.842208,6428.0,1.53,4.18,PC
8.43121,1165.0,7.5520411,5936.0,1.58,4.07,PC
12.4424,55.0,731.8319734,3556.0,0.54,4.7,PC
3.39378,687.0,3.0667073,3808.0,0.57,4.68,APC
,1706.0,3.5327892,8706.0,,,PC
11.6911,1678.0,3.7781679,6118.0,1.77,4.0,PC
,,0.9942215,,,,PC
16.8452,1554.0,2.1439841,6788.0,1.44,4.29,PC
12.0156,542.0,22.5095172,4952.0,0.84,4.5,PC
10.2153,319.0,9.0441543,3642.0,0.57,4.68,PC
,4149.0,0.76983,8658.0,,3.92,FP
7.75741,964.0,4.4156851,5599.0,1.1,4.35,PC
9.08219,1378.0,4.4581792,5973.0,1.43,4.17,PC
15.3998,2019.0,5.0711656,7304.0,2.43,3.88,PC
13.6119,1497.0,3.9535041,6166.0,1.98,3.91,PC
15.5894,2067.0,3.2529571,6623.0,2.21,3.89,PC
12.7334,1229.0,4.6068687,5917.0,1.08,4.4,PC
11.1895,1163.0,3.3357969,6517.0,1.5,4.21,PC
11.6667,1202.0,2.9879341,5315.0,0.96,4.43,PC
16.2689,1795.0,2.8475582,6372.0,1.36,4.28,PC
9.13018,1680.0,3.6234424,5815.0,1.95,3.88,PC
10.0709,688.0,4.6588405,4768.0,0.83,4.49,PC
5.2706003,644.2865637,1.9771658,3467.0,0.421944,4.87946,CP
11.4279,1445.0,3.3505941,5579.0,1.35,4.17,PC
12.4847,1635.0,5.0061978,6713.0,1.55,4.21,FP
10.7664,1157.0,8.1678648,5859.0,1.74,3.98,PC
18.7334,1590.0,5.9097139,6508.0,2.14,3.9,PC
12.8076,2131.0,0.8674623,6470.0,1.72,4.09,PC
11.9863,1478.0,5.2452852,5928.0,1.93,3.9,PC
12.8325,1043.0,1.20306,4204.0,0.97,4.29,PC
5.49838,1567.0,0.7025922,5875.0,1.24,4.27,PC
11.9834,1261.0,4.5932835,5988.0,1.41,4.18,PC
12.0872,1390.0,8.6121286,7929.0,1.89,4.16,PC
14.6952606,1313.73704,4.1780637,5620.0,1.34736,4.18582,KP
2.0046235,1987.0783791,0.8374997,5706.0,1.08974,4.37,KP
3.5242338,1035.3989982,6.8669657,6173.0,1.07955,4.44273,PC
20.1053,4448.0,0.82967,6991.1,2.65,3.83,FP
2.2203819,522.1793937,700.9622566,5626.0,1.00018,5.47131,PC
1.6279088,1077.1479991,7.0893162,5983.0,1.24177,4.29138,PC
11.980977,908.6681834,8.0276821,5368.0,1.12772,4.30215,KP
7.1843683,795.8922782,28.5410557,6197.21,1.64162,4.08307,KP
3.7927661,607.6515119,7.9726644,4564.61,0.637495,4.68645,KP
15.6817806,1082.7227478,6.2468813,4643.39,6.3787198,4.438,KP
12.6721874,715.7032239,109.0502946,8953.0,1.92506,4.22329,PC
1.5874236,730.2379204,5.655018,4674.0,0.704768,4.61121,PC
3.093161,557.8740267,9.3380252,4066.0,0.723481,4.52539,PC
2.87691,852.0,6.8834027,6133.77,1.23,4.32058,KP
,1583.0,4.3652608,9156.5,,,FP
1.015263,1022.913907,0.4489589,3419.0,0.377509,4.84756,PC
16.7208629,1590.5768607,3.003901,6052.0,1.50633,4.1353,KP
4.97462,1001.0,3.7812464,5209.0,0.99,4.4,PC
11.3612,857.0,5.6020298,5750.6,1.44,4.14,FP
2.88847,1028.0,3.5653226,5715.0,1.0,4.45,PC
15.4336,1349.0,2.5553078,5739.2,1.3,4.22,APC
0.9044272,419.7777463,3.2149937,3106.0,0.236457,5.00517,PC
13.8147158,1865.9861388,6.7786403,7665.0,2.5943999,3.86,PC
2.97668,810.0,24.0916432,6675.0,1.49,4.24,PC
18.8912058,1424.9944393,3.8528933,6306.0,1.35595,4.267,PC
3.1384101,133.1248776,1092.002299,4813.0,0.751037,4.57884,PC
2.5864246,548.952136,15.5739143,4813.0,0.751037,4.57884,PC
18.0112,1933.0,4.786958,7668.6,1.91,4.13,CP
2.7512261,185.93669,1076.6094165,5848.0,1.08752,4.38886,PC
0.9705763,299.5067987,12.7614706,3376.0,0.269427,4.9613,CP
12.0414,871.0,2.1077445,3954.0,0.65,4.61,PC
1.3883495,830.9542977,9.2347348,4902.0,0.744485,4.59853,PC
2.4339573,1387.7681435,1.5361137,5317.0,0.885814,4.50528,PC
9.18199,1253.0,6.8328077,5657.0,1.45,4.11,PC
11.9336,443.0,15.8951857,3792.0,0.57,4.67,PC
9.66071,843.0,13.0795854,5555.0,0.92,4.5,PC
6.02919,734.0,5.267165,4930.0,0.8,4.54,PC
10.231,179.0,18.9926881,3003.0,0.21,5.05,CP
16.2862,1617.0,5.6022404,6237.0,2.49,3.73,PC
,4428.0,1.0697877,8576.7,,,PC
10.1109,505.0,37.98781,5983.0,1.29,4.26,PC
9.42089,689.0,21.5962209,6012.0,1.09,4.41,PC
15.7428,1220.0,2.5011016,6421.0,2.25,3.84,PC
9.94252,670.0,2.4214702,3642.0,0.64,4.62,PC
16.953,2733.0,4.0236761,9833.0,2.14,4.18,PC
13.2182,1552.0,3.8149372,5709.0,1.89,3.89,PC
10.5098,727.0,18.8392786,5972.0,1.42,4.18,PC
6.08823,1091.0,2.6185048,6478.0,1.04,4.53,PC
15.7016,1151.0,2.1978944,5147.0,2.61,,PC
13.8002,1222.0,10.397262,4953.5,2.47,,PC
2.12827,1405.0,3.9846589,5903.0,1.03,4.44653,CP
19.3547,719.0,7.6016156,5200.0,3.38,,PC
10.8614,943.0,2.5950111,3875.0,0.64,4.62,FP
15.3905,1928.0,2.9419791,7277.0,1.42,4.35,PC
9.30846,959.0,11.3648628,6128.0,1.51,4.15,PC
12.1981,2153.0,1.0169814,5616.0,1.43,4.12,PC
17.6537,2346.0,1.9943104,7247.0,1.69,4.19,PC
11.2259,859.0,5.7585993,5090.0,0.99,4.38,PC
16.6116,1560.0,4.9354155,6500.0,1.63,4.14,PC
14.4544,2308.0,3.5193417,5620.0,1.51,4.08,PC
2.58082,440.0,12.6136992,3719.0,0.56,4.69,PC
10.1378,1671.0,1.318678,5764.0,0.99,4.46,PC
14.1253056,1501.6517354,2.1503007,5430.0,1.23206,4.41381,PC
9.84673,977.0,5.2820398,5415.0,1.05,4.37,PC
13.5998,1902.0,4.3430254,6594.0,1.47,4.25,PC
11.9282,498.0,5.1778752,3599.0,0.66,4.6,PC
17.3192,1869.0,2.4519381,7085.0,1.67,4.19,PC
18.1559,1794.0,2.8562935,6383.0,1.32,4.31,FP
19.3726,1445.0,2.7967251,7566.0,2.61,3.85,PC
13.6352,1544.0,2.2104947,5421.0,1.58,4.01,PC
18.0511,1146.0,2.3519086,6026.0,1.37,4.22,PC
1.5489482,296.3966212,10.9048392,3272.0,0.242121,4.99712,CP
2.9189614,1287.6680247,5.8599392,6149.0,1.5092,4.14765,KP
2.1083189,411.7798487,9.8786838,3759.27,0.460619,4.86726,KP
3.563467,536.1746979,16.1455898,4816.0,0.732995,4.59996,KP
2.6163105,986.1732636,2.5080815,4715.0,0.739515,4.57812,KP
2.8632815,106.5435861,949.7905952,3500.0,0.424371,4.80448,PC
1.2465478,649.3272227,0.8573727,3098.0,0.235048,5.00721,CP
11.5208,2594.0,1.5500607,8552.3,2.04,4.18,PC
11.3342,1229.0,3.477756,6221.0,3.1,3.53,PC
6.12033,1658.0,0.5868508,5842.0,1.48,4.17,PC
14.5204,1010.0,2.3179699,5770.0,1.33,4.438,PC
7.2826036,809.6830845,16.2117629,6119.0,1.18343,4.35436,PC
12.3569361,1237.7606776,3.2573898,5698.38,1.0461299,4.40322,KP
17.7001932,1730.9375747,2.5199146,6116.0,1.56419,4.11132,KP
13.8395402,1406.737585,4.304829,6001.0,1.51284,4.12263,KP
14.9702,1382.0,4.0236805,5807.0,1.57,4.06406,CP
10.7771,,3.8789319,6148.0,1.3,,PC
8.85088,1105.0,10.3486661,5748.0,1.36,4.18,PC
7.43045,663.0,13.5647678,5528.0,0.77,,PC
2.94972,496.0,11.656295,4004.0,0.66,4.6,PC
1.97562,441.0,4.7244442,3653.0,0.5,4.74,PC
1.0797147,1005.0705332,0.7499711,3653.0,0.497204,4.74,PC
12.1831,912.0,8.9197222,6348.0,1.78,4.04,PC
12.869,1006.0,7.1304113,6014.0,1.93,3.91,PC
11.334,1237.0,7.5801393,5860.0,2.16,3.8,PC
13.2774,1194.0,2.2473177,6037.8,1.68,,APC
8.82119,270.0,8.908871,3267.0,0.31,4.91,PC
6.22933,,6.1211661,6011.2,1.02,,PC
8.27506,1186.0,14.2317652,5914.0,3.21,3.46,PC
12.1673,1082.0,7.915274,5638.0,1.07,4.38,PC
